Student_ID,Name,Gender,Age,State,City,Marital_Status,Study_Hours,Marks,Attendance_Percentage,Sleep_Hours,Extra_Classes,Sports_Participation
19355,Badal Sekhon,Female,18,Manipur,Munger,Single,8.93,48.97,88.98,5.4,No,No
19356,Anahi Dua,Male,19,Maharashtra,Phusro,Single,14.94,85.26,51.14,7.0,No,No
19357,Yasmin Sant,Female,17,Gujarat,Faridabad,Single,4.04,12.35,92.38,6.3,Yes,Yes
19358,Krish Magar,Female,18,Bihar,Dewas,Single,6.9,38.01,89.41,7.3,No,Yes
19359,Samaira Gola,Male,19,Manipur,Nagpur,Single,2.79,19.71,91.54,8.3,No,No
19360,Pihu Gill,Male,18,Maharashtra,Shimla,Single,3.55,22.78,51.18,4.7,Yes,Yes
19361,Nehmat Shan,Female,22,Punjab,Bhagalpur,Single,10.98,53.64,98.62,4.4,No,No
19362,Shalv Rama,Male,19,Meghalaya,Motihari,Single,1.07,0.0,80.71,7.3,No,Yes
19363,Tushar Yogi,Male,20,Chhattisgarh,Jammu,Single,13.46,75.0,90.0,7.9,Yes,Yes
19364,Piya Chokshi,Female,24,Andhra Pradesh,Faridabad,Single,9.86,46.89,78.33,6.2,No,Yes
19365,Navya Boase,Female,19,Madhya Pradesh,Vellore,Single,7.17,34.37,66.99,6.0,No,No
19366,Uthkarsh Karnik,Female,21,Manipur,Rohtak,Single,5.64,38.53,64.81,7.0,No,No
19367,Drishya Shukla,Male,23,Punjab,Serampore,Single,2.77,7.48,53.5,6.8,No,Yes
19368,Advik Master,Female,19,Tamil Nadu,Patna,Single,13.9,73.59,77.13,6.5,Yes,No
19369,Siya Tandon,Male,18,Maharashtra,Surendranagar Dudhrej,Single,10.97,51.08,57.18,8.1,No,No
19370,Ira Sastry,Female,20,Karnataka,Alwar,Single,5.71,24.67,78.38,4.9,Yes,No
19371,Ayesha Balay,Female,24,Jharkhand,Sasaram,Single,1.99,10.79,81.25,7.4,Yes,Yes
19372,Hazel Jha,Female,24,Punjab,Faridabad,Single,5.56,31.18,72.1,7.7,No,No
19373,Azad Dugal,Male,20,Odisha,Yamunanagar,Single,3.58,22.65,57.82,8.5,No,Yes
19374,Biju Ramachandran,Female,19,Himachal Pradesh,Rourkela,Single,12.01,65.46,71.64,8.7,No,No
19375,Hansh Vora,Female,18,Odisha,Nangloi Jat,Single,11.07,51.82,93.93,6.5,Yes,No
19376,Jayan Dyal,Female,24,Haryana,Giridih,Single,7.97,34.13,72.9,6.2,No,No
19377,Vedika Sagar,Male,20,Tripura,Purnia,Single,13.4,65.29,67.14,6.5,No,Yes
19378,Ivan Manda,Female,22,Sikkim,Ahmednagar,Single,3.53,19.39,81.49,7.7,No,No
19379,Rasha Shankar,Male,19,Uttarakhand,Serampore,Single,7.33,35.62,80.94,4.1,Yes,No
19380,Rhea Karpe,Female,19,Assam,Malda,Married,10.95,36.59,54.53,4.9,No,Yes
19381,Renee Shukla,Female,23,Nagaland,Silchar,Married,1.95,0.61,61.82,8.5,No,Yes
19382,Ishaan D’Alia,Male,24,Uttar Pradesh,Srikakulam,Single,6.22,29.9,74.72,5.0,No,Yes
19383,Nehmat Batta,Male,24,Tamil Nadu,Sonipat,Single,9.0,49.28,68.32,5.1,No,No
19384,Riya Balasubramanian,Male,24,Haryana,Aligarh,Single,6.14,26.18,66.0,8.7,Yes,No
19385,Aayush Salvi,Female,19,Punjab,Sambhal,Single,7.72,42.27,72.29,5.5,No,Yes
19386,Umang Chakraborty,Male,20,Goa,Karaikudi,Single,9.51,40.07,64.52,5.5,Yes,No
19387,Arhaan Jha,Male,17,Punjab,Rajkot,Single,6.16,32.08,67.37,8.6,No,No
19388,Alia Maharaj,Female,18,Haryana,Bongaigaon,Single,2.48,13.71,88.68,5.9,No,No
19389,Advika Bandi,Male,21,Haryana,Begusarai,Single,2.95,17.09,75.51,6.5,No,Yes
19390,Mamooty Dalal,Male,21,Himachal Pradesh,Visakhapatnam,Single,8.38,36.86,93.64,6.8,No,No
19391,Rohan Borah,Female,24,Tamil Nadu,Bhubaneswar,Single,3.45,9.51,97.43,8.3,No,Yes
19392,Krish Raju,Male,18,Chhattisgarh,Vijayanagaram,Single,13.46,70.93,96.1,4.4,No,No
19393,Divij Chand,Male,17,Karnataka,Tenali,Single,12.68,55.77,62.69,5.3,No,No
19394,Mannat Sodhi,Male,23,Tripura,Rampur,Single,5.89,25.6,73.64,6.9,Yes,Yes
19395,Purab Loke,Female,23,Gujarat,Saharanpur,Single,12.63,70.11,76.75,6.2,Yes,No
19396,Baiju Bajwa,Female,23,Goa,Kavali,Single,8.46,43.15,92.61,5.4,No,No
19397,Samarth Tailor,Male,23,Kerala,Gandhinagar,Single,3.23,17.99,77.95,6.0,No,Yes
19398,Raunak Randhawa,Male,18,Tripura,Vijayawada,Single,9.6,51.12,62.64,8.8,Yes,Yes
19399,Alia Chatterjee,Male,19,Gujarat,Narasaraopet,Single,10.51,55.5,77.38,4.1,No,No
19400,Trisha Ram,Female,22,Andhra Pradesh,Bathinda,Single,2.17,10.74,52.21,4.7,No,No
19401,Hunar Garg,Male,18,Madhya Pradesh,Firozabad,Single,5.4,22.49,91.71,4.1,Yes,No
19402,Drishya Dhillon,Female,18,Maharashtra,Anantapuram,Single,1.08,18.82,78.3,7.0,Yes,Yes
19403,Damini Dhingra,Male,22,Karnataka,Chittoor,Single,5.43,25.69,82.59,4.1,No,Yes
19404,Hunar Chander,Female,20,Gujarat,Baranagar,Single,5.7,30.16,60.05,6.3,Yes,No
19405,Samar Banerjee,Female,21,Madhya Pradesh,Aizawl,Single,9.82,51.3,77.91,8.3,No,No
19406,Jhanvi Wali,Female,24,Maharashtra,Hosur,Single,3.79,16.29,76.53,4.5,Yes,Yes
19407,Riya Kurian,Male,21,Mizoram,Satara,Single,1.42,4.97,80.98,5.8,Yes,No
19408,Taran Khalsa,Female,24,Karnataka,Chandrapur,Single,5.42,34.54,92.37,5.9,No,Yes
19409,Tushar Rastogi,Male,19,Maharashtra,Agartala,Single,12.56,59.11,88.23,5.8,Yes,No
19410,Tushar Anand,Male,22,Sikkim,Kavali,Single,6.59,35.01,77.34,7.6,Yes,Yes
19411,Kashvi Subramanian,Male,23,Manipur,Gandhinagar,Single,6.81,38.53,94.67,4.0,No,Yes
19412,Rania Sha,Female,23,Gujarat,Ichalkaranji,Married,7.57,36.78,67.92,7.9,No,No
19413,Bhavin Bumb,Female,19,Assam,Haridwar,Single,11.53,57.18,74.63,8.2,No,No
19414,Raunak Rout,Female,20,Gujarat,Kirari Suleman Nagar,Single,7.72,43.38,82.47,6.2,No,Yes
19415,Dharmajan Borde,Female,19,Tamil Nadu,Thoothukudi,Single,2.28,10.71,72.04,8.4,No,Yes
19416,Hunar Choudhry,Male,22,Madhya Pradesh,Kalyan-Dombivli,Single,3.89,9.06,68.07,5.9,No,Yes
19417,Uthkarsh Acharya,Female,22,Maharashtra,Kulti,Single,3.63,25.67,55.62,7.5,Yes,No
19418,Diya Ahluwalia,Female,17,Mizoram,South Dumdum,Single,8.11,35.67,81.79,5.9,No,Yes
19419,Onkar Apte,Female,20,Telangana,Jehanabad,Single,1.42,8.18,59.63,4.2,No,Yes
19420,Sahil Dugar,Male,22,Bihar,Guntur,Single,4.97,18.26,56.91,4.4,Yes,Yes
19421,Tanya Sama,Other,22,Odisha,Tadepalligudem,Married,9.5,44.95,59.11,6.2,No,No
19422,Divij Sama,Female,20,Arunachal Pradesh,Nizamabad,Single,5.97,27.67,84.42,9.0,Yes,No
19423,Gatik Kaur,Female,23,Andhra Pradesh,Siwan,Single,10.91,55.42,56.92,4.9,No,No
19424,Samiha Toor,Male,18,Chhattisgarh,Jaunpur,Single,6.48,28.01,98.81,8.5,Yes,No
19425,Jayant Saha,Female,23,Chhattisgarh,Moradabad,Single,14.71,83.46,87.93,8.6,No,No
19426,Vaibhav Balakrishnan,Female,18,Bihar,Kulti,Single,14.51,72.67,69.64,6.0,Yes,No
19427,Veer Ramakrishnan,Male,17,Assam,Sonipat,Single,12.2,65.41,79.66,6.3,No,No
19428,Vedika Chana,Male,23,West Bengal,Khammam,Single,14.36,71.76,50.38,6.5,Yes,Yes
19429,Yuvaan Sahota,Male,22,Bihar,Bhilwara,Single,3.87,24.34,92.23,7.9,No,Yes
19430,Jayesh Chaudhuri,Female,20,Meghalaya,Hubli–Dharwad,Single,11.51,47.05,63.56,4.6,Yes,Yes
19431,Sara Sule,Male,20,Manipur,Ujjain,Single,5.5,23.98,53.59,5.6,No,No
19432,Kanav Uppal,Male,24,Gujarat,Haldia,Single,11.15,53.14,87.91,4.9,No,No
19433,Dishani Bali,Female,18,Himachal Pradesh,Indore,Single,6.23,28.5,66.48,8.4,Yes,No
19434,Shayak Maharaj,Female,23,Sikkim,Khora ,Single,5.05,27.84,78.38,4.4,No,No
19435,Yuvaan Malhotra,Male,21,Punjab,Pimpri-Chinchwad,Single,14.42,75.04,92.2,7.7,No,No
19436,Anya Gill,Male,21,Madhya Pradesh,Phusro,Single,3.94,19.33,88.8,6.2,No,Yes
19437,Ishita Yohannan,Female,22,Tamil Nadu,Mirzapur,Single,11.62,57.85,66.84,7.6,Yes,No
19438,Aaryahi Sidhu,Female,18,West Bengal,Shimla,Single,10.45,64.45,93.43,8.4,No,Yes
19439,Shray Goswami,Male,22,Uttarakhand,Hindupur,Single,5.25,27.87,69.44,5.7,No,No
19440,Taran Kara,Female,19,Manipur,Haldia,Single,7.42,25.97,75.0,5.1,No,Yes
19441,Vanya Randhawa,Male,20,Maharashtra,Hospet,Single,3.0,18.85,80.62,7.3,No,No
19442,Jhanvi Mander,Other,23,Assam,Moradabad,Single,13.9,72.3,53.55,9.0,No,No
19443,Ishita Sekhon,Male,23,Uttar Pradesh,Shahjahanpur,Single,14.55,78.55,79.86,7.6,No,Yes
19444,Elakshi Kota,Male,22,Jharkhand,Hyderabad,Single,11.25,59.24,78.87,8.0,Yes,Yes
19445,Azad Bhardwaj,Male,17,Arunachal Pradesh,Vijayanagaram,Single,12.89,59.93,93.67,7.1,No,No
19446,Aayush Kulkarni,Male,23,Odisha,Visakhapatnam,Single,2.16,15.25,67.68,5.8,No,No
19447,Adira Chada,Female,21,Jharkhand,Munger,Married,6.38,32.4,62.11,7.3,No,No
19448,Devansh Dixit,Female,22,Rajasthan,Mysore,Single,5.63,33.38,73.83,4.6,Yes,Yes
19449,Samar Karan,Female,19,Uttarakhand,Chennai,Single,8.91,52.29,84.37,6.4,No,Yes
19450,Hridaan Karpe,Male,20,Chhattisgarh,Mau,Single,3.57,17.24,78.09,6.9,Yes,No
19451,Onkar Deshmukh,Male,24,Madhya Pradesh,Mangalore,Single,8.89,48.83,56.91,8.5,No,No
19452,Faiyaz Sane,Male,23,Rajasthan,Uluberia,Single,10.16,55.97,67.39,8.6,Yes,No
19453,Bhamini Keer,Male,24,Tripura,Ujjain,Single,2.85,15.04,53.19,4.3,No,No
19454,Dhanush Dua,Female,19,Madhya Pradesh,Bhiwani,Single,2.84,23.99,86.97,7.2,Yes,No
19455,Anay Walla,Male,24,Rajasthan,Vellore,Single,1.5,12.73,94.15,8.0,No,Yes
19456,Ahana  Raj,Female,22,Assam,Sangli-Miraj & Kupwad,Single,11.65,55.32,52.28,6.7,No,No
19457,Hunar Dhar,Female,20,Assam,Salem,Single,5.63,29.45,76.27,4.5,No,No
19458,Priyansh Bhakta,Male,20,Manipur,Durgapur,Single,4.16,25.1,78.3,5.2,Yes,Yes
19459,Badal Rajan,Female,18,Manipur,Shahjahanpur,Single,11.89,69.05,71.94,5.6,No,Yes
19460,Anaya Bawa,Male,18,Meghalaya,Panipat,Single,3.01,18.15,75.14,7.3,Yes,No
19461,Nakul Viswanathan,Male,24,Assam,Faridabad,Single,6.98,36.35,85.52,4.3,No,No
19462,Piya Chada,Female,17,Andhra Pradesh,Mehsana,Single,11.43,63.47,74.19,6.7,No,No
19463,Riaan Karnik,Male,17,Punjab,Malegaon,Single,9.03,44.05,95.98,4.5,No,No
19464,Vedika Hans,Male,23,Sikkim,Bardhaman,Single,8.76,38.85,77.04,6.0,No,No
19465,Myra Dhingra,Female,24,Manipur,Yamunanagar,Single,3.2,19.52,53.59,6.1,Yes,Yes
19466,Tara Joshi,Male,19,Tripura,Latur,Single,3.53,15.76,97.67,6.3,No,No
19467,Ranbir Venkatesh,Female,18,Arunachal Pradesh,Hospet,Single,9.16,59.38,57.34,7.6,Yes,No
19468,Eva Bhatt,Male,20,Chhattisgarh,Sonipat,Single,1.33,7.91,89.22,4.4,Yes,Yes
19469,Hansh Hans,Male,18,Tripura,Rohtak,Single,13.17,69.4,76.35,5.3,No,No
19470,Amira Chander,Female,24,Meghalaya,Vijayawada,Single,5.91,26.41,87.04,7.2,Yes,Yes
19471,Aaina Shah,Female,20,Nagaland,Jalgaon,Single,6.83,40.47,75.67,8.7,No,No
19472,Bhamini Vasa,Male,18,Kerala,Giridih,Single,4.62,22.97,52.95,7.1,Yes,Yes
19473,Jivin Dutt,Male,20,Odisha,Kota,Single,13.27,65.73,68.75,8.4,Yes,Yes
19474,Ranbir Kamdar,Female,24,Bihar,Eluru,Single,10.0,49.5,81.03,8.8,No,No
19475,Eva Keer,Male,19,Jharkhand,Bidar,Single,7.3,30.04,81.44,8.4,No,Yes
19476,Ryan Singh,Female,18,Uttar Pradesh,Adoni,Single,9.19,44.7,98.65,8.9,Yes,No
19477,Armaan Sheth,Female,21,Karnataka,Durg,Single,6.33,34.38,80.32,7.9,No,Yes
19478,Advika Wali,Female,21,Tripura,Jalgaon,Single,7.52,29.87,64.32,8.4,No,Yes
19479,Biju Desai,Female,20,Jharkhand,Gangtok,Single,6.01,35.16,52.17,6.5,No,No
19480,Yuvaan Anand,Female,19,Assam,Muzaffarnagar,Single,6.75,32.41,89.42,5.7,No,No
19481,Mehul Varghese,Female,20,Uttarakhand,Mehsana,Single,5.41,28.27,94.46,9.0,No,Yes
19482,Badal Khurana,Female,19,Goa,Buxar,Single,2.09,0.0,80.68,4.5,No,No
19483,Adira Behl,Female,24,Kerala,Saharanpur,Single,1.52,8.72,74.12,8.8,No,Yes
19484,Charvi Kurian,Male,17,Karnataka,Anantapuram,Single,3.44,11.98,93.05,6.2,Yes,No
19485,Veer Chakraborty,Male,18,Rajasthan,Morbi,Single,4.52,20.84,62.02,4.1,Yes,Yes
19486,Taran Chawla,Female,19,Haryana,Noida,Single,13.47,59.51,69.94,8.0,No,Yes
19487,Kabir Shanker,Female,24,Haryana,Sangli-Miraj & Kupwad,Single,9.56,43.39,75.38,6.2,No,No
19488,Biju Chacko,Male,20,Himachal Pradesh,Karimnagar,Married,14.42,71.28,52.47,8.0,Yes,Yes
19489,Anya Sarma,Male,23,Haryana,Akola,Single,5.76,27.44,84.43,4.2,Yes,Yes
19490,Rohan Salvi,Female,23,Nagaland,Pimpri-Chinchwad,Single,6.62,37.52,59.43,8.9,No,No
19491,Renee Sama,Female,17,Meghalaya,Sikar,Single,11.08,46.06,66.66,7.4,Yes,Yes
19492,Aarav Sampath,Male,23,West Bengal,Hosur,Single,9.09,45.19,70.72,4.2,No,No
19493,Hansh Garde,Female,20,Maharashtra,Pali,Single,8.39,41.45,81.93,4.0,Yes,No
19494,Manjari Viswanathan,Other,21,Uttar Pradesh,Aligarh,Single,9.06,43.01,53.27,7.0,No,Yes
19495,Shalv Deshpande,Female,21,Sikkim,Saharanpur,Single,9.18,41.33,67.04,8.9,No,No
19496,Taimur Zachariah,Female,18,Nagaland,Mumbai,Single,11.72,64.11,63.72,6.6,Yes,No
19497,Gatik Rau,Male,22,Himachal Pradesh,Aizawl,Single,10.35,61.99,50.08,5.8,Yes,Yes
19498,Samarth Badami,Female,18,Manipur,Sambalpur,Single,14.4,63.43,84.58,8.7,No,No
19499,Anaya Roy,Female,23,Andhra Pradesh,Kolkata,Single,14.27,66.73,61.8,8.9,No,No
19500,Arnav Barad,Female,17,Bihar,Hyderabad,Single,6.91,29.53,58.32,7.9,No,No
19501,Purab Rana,Male,23,Tamil Nadu,Dindigul,Single,1.5,6.09,89.9,7.6,No,No
19502,Hazel Buch,Male,21,Chhattisgarh,Bhind,Single,1.16,12.08,51.96,4.0,Yes,No
19503,Kashvi Konda,Male,24,Sikkim,Jhansi,Single,2.72,16.24,95.01,5.6,No,No
19504,Eva Randhawa,Male,19,Tamil Nadu,Mehsana,Single,2.05,9.48,84.35,8.6,No,Yes
19505,Mishti Badal,Female,21,Karnataka,Ozhukarai,Single,6.23,31.23,58.59,5.8,Yes,No
19506,Seher Gulati,Female,22,Sikkim,Sirsa,Single,1.74,7.1,67.51,5.7,No,No
19507,Shanaya Shenoy,Female,18,Andhra Pradesh,Ballia,Single,9.75,52.44,97.5,6.7,No,No
19508,Sahil Kapur,Female,20,Kerala,Guna,Single,3.66,22.6,80.94,6.2,Yes,No
19509,Shanaya Rama,Male,23,Odisha,Berhampore,Single,8.2,43.96,80.44,8.3,No,No
19510,Yashvi Sethi,Female,17,Telangana,Dehradun,Single,2.44,1.22,82.65,4.4,No,No
19511,Dhruv Kumar,Female,22,Odisha,Katihar,Single,12.59,63.02,73.14,7.3,Yes,Yes
19512,Kaira Seshadri,Female,21,Telangana,Nandyal,Single,11.92,58.67,58.37,7.5,No,No
19513,Jayant Balakrishnan,Female,19,Manipur,Pune,Single,6.41,37.01,57.54,8.4,No,No
19514,Vedika Srinivasan,Female,22,Telangana,Anantapuram,Single,13.75,69.95,84.37,6.1,No,Yes
19515,Vaibhav Sachdev,Female,24,Uttar Pradesh,Hubli–Dharwad,Single,3.6,20.78,94.2,5.5,Yes,No
19516,Elakshi Sarraf,Male,24,Odisha,Shimla,Single,12.4,59.52,65.01,7.1,No,No
19517,Alia Ranganathan,Female,19,Arunachal Pradesh,Jaunpur,Single,8.64,47.9,75.17,7.6,Yes,No
19518,Mamooty Hans,Female,19,Nagaland,Bareilly,Single,5.61,34.22,99.61,4.9,No,No
19519,Ritvik Garde,Male,17,Madhya Pradesh,Jamshedpur,Single,2.18,2.77,62.86,4.8,No,No
19520,Dharmajan Chokshi,Female,24,Maharashtra,Muzaffarnagar,Single,3.4,10.52,69.51,5.3,No,Yes
19521,Saanvi Srinivas,Female,19,Madhya Pradesh,Alwar,Single,13.08,69.21,68.18,5.2,Yes,Yes
19522,Zaina Goyal,Female,19,Odisha,Dewas,Single,9.5,46.64,51.63,7.8,Yes,No
19523,Divit Badami,Female,24,Chhattisgarh,Shimla,Single,4.32,26.74,75.48,6.7,Yes,No
19524,Nitya Basak,Female,21,Tamil Nadu,Jamnagar,Single,7.94,40.91,60.43,6.7,No,No
19525,Heer Madan,Male,17,Rajasthan,Bhusawal,Single,2.51,16.01,56.43,4.1,No,No
19526,Anahita Sanghvi,Male,24,Tamil Nadu,Bharatpur,Single,2.38,8.16,85.52,9.0,Yes,No
19527,Hridaan Datta,Female,24,Himachal Pradesh,Bhilai,Single,13.71,70.25,88.29,8.1,No,No
19528,Adah Lal,Female,20,Manipur,Singrauli,Single,7.41,38.76,94.44,6.2,Yes,Yes
19529,Veer Dhaliwal,Female,24,Rajasthan,Bahraich,Single,6.06,26.86,96.71,4.3,Yes,No
19530,Ehsaan Badal,Male,20,Mizoram,Sirsa,Single,14.29,76.46,93.45,7.5,Yes,Yes
19531,Lakshit Roy,Male,19,Chhattisgarh,Bhiwandi,Single,6.59,23.47,56.12,6.7,No,No
19532,Bhamini Anne,Female,22,Telangana,Dibrugarh,Single,5.71,29.59,61.18,7.4,No,Yes
19533,Tanya Basak,Male,24,Karnataka,Saharsa,Single,4.82,17.63,56.12,7.4,Yes,No
19534,Diya Reddy,Female,18,Gujarat,Gorakhpur,Single,8.91,39.44,67.68,4.8,No,Yes
19535,Shaan Savant,Female,17,Punjab,Asansol,Single,8.82,49.03,56.2,5.6,Yes,Yes
19536,Anya Loke,Female,23,Andhra Pradesh,Maheshtala,Single,1.23,0.65,82.66,4.1,No,Yes
19537,Indrans Saraf,Male,18,Tripura,Rourkela,Single,10.16,45.09,85.84,8.9,Yes,No
19538,Hunar Lal,Female,17,Kerala,Sirsa,Single,12.04,63.1,57.98,8.0,No,No
19539,Ayesha Aurora,Female,17,Telangana,Ambattur,Single,9.62,42.55,81.08,8.6,No,Yes
19540,Yuvraj  Basak,Male,21,Kerala,Fatehpur,Single,13.18,70.99,51.15,4.2,Yes,No
19541,Arhaan Srivastava,Male,24,Manipur,Gandhidham,Single,4.87,27.57,71.72,6.5,No,Yes
19542,Aradhya Venkatesh,Male,19,Jharkhand,Imphal,Single,3.69,14.56,64.27,7.7,No,No
19543,Ryan Bhatnagar,Male,21,Punjab,Thiruvananthapuram,Single,10.76,58.7,99.92,4.5,No,No
19544,Rati Seshadri,Female,24,Goa,Ambarnath,Single,3.64,8.51,96.14,7.9,No,Yes
19545,Tanya Handa,Female,22,Tamil Nadu,Fatehpur,Single,2.28,13.76,57.38,7.2,Yes,No
19546,Nishith Khosla,Other,23,Goa,Raiganj,Single,2.35,5.52,95.87,8.9,No,No
19547,Himmat Dutta,Female,18,Odisha,Durgapur,Single,11.76,56.18,70.94,4.7,No,No
19548,Trisha Dasgupta,Female,18,Haryana,Shimoga,Single,1.4,4.71,78.83,7.1,No,No
19549,Abram Butala,Male,20,Rajasthan,Guwahati,Single,5.05,31.66,76.69,8.7,Yes,Yes
19550,Trisha Ramachandran,Female,22,Manipur,Solapur,Single,2.81,11.54,86.31,7.7,Yes,Yes
19551,Jivin Ratti,Female,23,Nagaland,Dewas,Single,11.57,57.46,66.75,5.7,Yes,No
19552,Aarna Bedi,Female,22,Uttarakhand,Adoni,Single,8.05,38.06,53.48,4.6,Yes,No
19553,Vidur Gara,Female,24,Sikkim,Junagadh,Single,3.88,14.49,70.88,8.8,No,Yes
19554,Vivaan Saran,Female,21,Uttarakhand,Avadi,Single,11.51,52.4,77.23,4.4,Yes,Yes
19555,Lagan Boase,Female,24,Assam,Chittoor,Single,11.51,59.09,77.75,8.9,Yes,No
19556,Anya Chaudry,Female,21,Nagaland,Bikaner,Single,8.32,41.47,89.63,5.5,Yes,No
19557,Anya Dara,Male,22,Kerala,Aurangabad,Single,4.86,28.11,52.21,8.3,Yes,Yes
19558,Vanya Chokshi,Female,21,Meghalaya,Kishanganj,Single,9.21,44.84,99.4,6.8,Yes,No
19559,Lakshit Dara,Female,20,Meghalaya,Hajipur,Single,14.07,69.3,99.53,8.6,No,No
19560,Shayak Chandra,Male,24,Nagaland,Rourkela,Single,1.72,12.43,54.95,6.1,No,Yes
19561,Aarna Krish,Male,23,Andhra Pradesh,Tumkur,Single,4.74,21.84,67.2,8.2,No,No
19562,Seher Dixit,Female,23,Himachal Pradesh,Tiruppur,Single,4.99,17.75,79.52,5.2,No,Yes
19563,Anay Bala,Male,21,Andhra Pradesh,Bhiwani,Single,9.85,53.49,68.67,6.3,No,No
19564,Dhanush Dua,Male,21,Assam,Ambattur,Single,10.12,47.21,74.38,8.2,Yes,No
19565,Purab Luthra,Female,23,Kerala,Sonipat,Single,3.89,19.78,66.3,4.6,No,No
19566,Kiara Sahni,Female,22,Meghalaya,Imphal,Single,4.03,17.02,85.61,7.6,No,Yes
19567,Aayush Chanda,Female,23,Mizoram,Mysore,Single,13.99,65.09,68.2,6.2,No,Yes
19568,Samiha Sood,Male,22,Andhra Pradesh,Bhopal,Single,11.59,48.46,71.49,6.6,No,No
19569,Tushar Brahmbhatt,Male,21,West Bengal,Mumbai,Single,14.08,72.1,78.8,6.9,No,No
19570,Tushar Rattan,Male,21,Odisha,Berhampur,Single,12.62,46.13,98.46,5.4,No,Yes
19571,Nayantara Banik,Male,24,Jharkhand,Sultan Pur Majra,Single,6.63,39.64,82.09,4.5,No,Yes
19572,Kaira Seth,Male,24,Gujarat,Indore,Single,2.71,18.71,54.85,4.1,No,Yes
19573,Sahil Vyas,Other,22,Uttar Pradesh,Ambarnath,Married,9.81,44.5,65.95,6.2,Yes,No
19574,Shamik Vohra,Female,18,Andhra Pradesh,Ajmer,Single,5.93,37.59,70.99,5.3,Yes,No
19575,Adah Devan,Male,19,Nagaland,Madurai,Single,6.96,45.1,87.01,7.2,No,Yes
19576,Yuvraj  Andra,Male,18,Sikkim,Bhalswa Jahangir Pur,Single,6.96,33.43,72.34,7.6,No,Yes
19577,Alia Walia,Female,21,Tripura,Kadapa,Single,14.11,72.6,82.96,6.5,Yes,No
19578,Neysa Jain,Female,17,Tripura,Bardhaman,Single,1.96,10.48,91.97,7.1,No,Yes
19579,Amani Basu,Male,17,Goa,Sultan Pur Majra,Single,3.7,26.07,55.22,6.8,Yes,No
19580,Mohanlal Deshpande,Female,20,Goa,Miryalaguda,Single,9.51,40.59,88.29,4.0,No,Yes
19581,Nishith Sachdev,Male,18,Madhya Pradesh,Jalgaon,Single,13.37,65.71,87.28,8.2,Yes,Yes
19582,Charvi Bera,Male,22,Gujarat,Karnal,Single,13.85,73.85,90.99,4.3,No,Yes
19583,Alisha Tara,Male,24,Uttarakhand,Amaravati,Single,8.82,48.17,97.8,6.1,Yes,No
19584,Saira Banerjee,Female,20,Arunachal Pradesh,Shivpuri,Single,1.48,7.19,65.48,4.6,No,Yes
19585,Anika Bahl,Male,20,Manipur,Tirupati,Single,6.08,37.36,71.45,7.3,No,Yes
19586,Yasmin Malhotra,Male,17,Sikkim,South Dumdum,Married,13.86,70.47,63.13,5.6,Yes,No
19587,Mishti Krish,Male,18,Haryana,Surat,Single,8.0,40.57,66.36,4.4,Yes,No
19588,Aniruddh Krishna,Female,19,Meghalaya,Ramgarh,Single,11.17,59.34,66.49,4.2,No,No
19589,Devansh Contractor,Male,23,Madhya Pradesh,Panihati,Single,4.77,23.55,93.49,5.2,No,No
19590,Darshit Kadakia,Male,22,Meghalaya,Karawal Nagar,Single,1.35,7.0,53.14,7.3,No,Yes
19591,Biju Kalla,Male,18,Tripura,Gaya,Single,9.1,41.56,60.13,7.6,No,Yes
19592,Arhaan Bhalla,Male,24,Arunachal Pradesh,Gandhinagar,Single,12.69,78.12,80.53,4.6,Yes,No
19593,Saanvi Kumer,Female,20,Tripura,Hajipur,Single,14.86,71.93,88.26,4.7,No,No
19594,Keya Krishnamurthy,Male,21,Uttarakhand,Saharsa,Single,12.85,67.9,84.87,7.0,No,No
19595,Kavya Iyer,Male,20,Karnataka,Jorhat,Single,8.76,53.34,52.33,8.8,No,Yes
19596,Dhanush Karan,Female,18,Punjab,Firozabad,Married,9.52,40.89,72.69,6.8,No,No
19597,Kimaya Bawa,Male,17,Madhya Pradesh,Bettiah,Single,12.54,65.76,59.22,7.6,No,Yes
19598,Nishith D’Alia,Male,23,Himachal Pradesh,Sirsa,Single,1.28,6.52,99.41,6.9,No,No
19599,Aarav Seshadri,Male,18,Kerala,Bokaro,Single,14.32,80.57,99.94,4.5,No,Yes
19600,Anaya Sachdeva,Female,19,Goa,Bhalswa Jahangir Pur,Single,8.44,37.65,52.54,8.7,No,No
19601,Samiha Badal,Female,22,Chhattisgarh,Ambattur,Single,14.33,67.89,83.39,4.4,No,Yes
19602,Riaan Upadhyay,Female,22,Mizoram,Hyderabad,Single,11.7,58.25,90.65,7.8,No,Yes
19603,Ela Saxena,Female,21,Kerala,Pallavaram,Single,3.13,13.18,66.24,8.9,Yes,Yes
19604,Anay Sankar,Other,21,Bihar,Adoni,Single,3.31,14.25,84.68,5.6,No,No
19605,Nayantara Kakar,Female,20,Arunachal Pradesh,Tumkur,Single,5.95,39.89,59.38,4.9,No,Yes
19606,Neysa Som,Female,18,Goa,Udaipur,Single,4.7,24.14,56.4,6.8,No,Yes
19607,Ira Amble,Male,22,Rajasthan,Proddatur,Single,7.15,31.83,96.27,8.0,No,No
19608,Raunak Shere,Male,17,Andhra Pradesh,Warangal,Single,9.45,45.3,82.13,8.7,Yes,No
